X,Y,OBJECTID,ETE_CD,ETE_NM,ETE_ACH_CD,ETE_AA_OPERACAO,ETE_DS_STATUS,ETE_DS_INTEGRADO,ETE_DS_TOTAL,ETE_DS_TIPOLOGIA,ETE_NM_CORPORECEPTOR,ETE_QT_POPPROJ,ETE_PC_REMOCAODBO,ETE_PC_REMOCAOP,ETE_PC_REMOCAON,ETE_MUN_CD_IBGE,ETE_NM_REGIAOMETROP,ETE_DS_TIPOLOGRESUMIDA
-39.893358001,-18.7144079999999,679,3204906_ETE_3,ETE Parque das Brisas,77581543,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.68000001,0,0,3204906, ,RAN
-39.852738061,-18.713100681,680,3204906_ETE_4,ETE Porto,7758159,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.85000002,0,0,3204906, ,RAN
-40.294946,-20.2006749999999,681,3205002_ETE_10,ETE Furnas,777194,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,3205002,RM Grande Vitória - ES,LAG
-40.2350059999999,-20.188771,682,3205002_ETE_6,ETE Civit II,7771912,0,Ativa,Não,Sim,Lagoa Anaeróbia Aerada + Lagoa Facultativa + Lagoa de Maturação + Filtro de Pedras, ,0,0.94,0,0,3205002,RM Grande Vitória - ES,LAG
-40.2570823529999,-20.202851498,683,3205002_ETE_15,ETE Laranjeiras,7771923,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa Facultativa Aerada, ,0,0.74000001,0,0,3205002,RM Grande Vitória - ES,LAG
-40.260435,-20.2004019999999,684,3205002_ETE_23,ETE Valparaíso,7771923,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa/Maturação, ,0,0.56,0,0,3205002,RM Grande Vitória - ES,LAG
-40.198254,-20.169974,685,3205002_ETE_9,ETE Fel Rosa,7771911,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.85000002,0,0,3205002,RM Grande Vitória - ES,RAN
-40.219214318,-20.2113250799999,686,3205002_ETE_16,ETE Manguinhos,7771922,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.81999999,0,0,3205002,RM Grande Vitória - ES,LAT
-40.230395175,-20.154493412,687,3205002_ETE_5,ETE Civit I,7771823,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.91000003,0,0,3205002,RM Grande Vitória - ES,LAG
-40.2572373309999,-20.151540084,688,3205002_ETE_8,ETE Eldorado,7771823,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.86000001,0,0,3205002,RM Grande Vitória - ES,LAG
-40.2426619999999,-20.1568,689,3205002_ETE_18,ETE Mata da Serra,7771823,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.83999997,0,0,3205002,RM Grande Vitória - ES,LAG
-40.2858364529999,-20.2236119469999,690,3205002_ETE_13,ETE Jardim Carapina,777196,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.86000001,0,0,3205002,RM Grande Vitória - ES,RAN
-40.2461979999999,-20.1551039999999,691,3205002_ETE_21,ETE Porto Canoa,7771823,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.91000003,0,0,3205002,RM Grande Vitória - ES,LAG
-40.250037,-20.1675079999999,692,3205002_ETE_3,ETE Barcelona,7771822,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.83999997,0,0,3205002,RM Grande Vitória - ES,LAG
-40.251182,-20.1670119999999,693,3205002_ETE_17,ETE Maringá,7771822,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.87,0,0,3205002,RM Grande Vitória - ES,LAG
-40.2858554589999,-20.2248884479999,694,3205002_ETE_2,ETE André Carlone,777196,0,Ativa,Não,Sim,Lagoa Facultativa Aerada + Lagoa de Maturação, ,0,0.86000001,0,0,3205002,RM Grande Vitória - ES,LAG
-40.3195909999999,-20.218654,695,3205002_ETE_1,ETE Alfaville Jacuhy,777198,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.82999998,0,0,3205002,RM Grande Vitória - ES,RAN
-40.196433,-20.151988,696,3205002_ETE_12,ETE Jacaraípe,777183,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.87,0,0,3205002,RM Grande Vitória - ES,LAG
-40.3045749999999,-20.117927,697,3205002_ETE_14,ETE Jardins,77718722,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.81999999,0,0,3205002,RM Grande Vitória - ES,LAG
-40.2158746179999,-20.0443555909999,698,3205002_ETE_19,ETE Nova Almeida,777172,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.81999999,0,0,3205002,RM Grande Vitória - ES,LAG
-40.2420559999999,-20.132257,699,3205002_ETE_22,ETE Serra Dourada,7771823,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa Facultativa Aerada, ,0,0.75999999,0,0,3205002,RM Grande Vitória - ES,LAG
-40.087394,-19.1864929999999,700,3205010_ETE_1,ETE Sooretama,77594648,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.60000002,0,0,3205010, ,LAG
-41.0117779999999,-20.6763329999999,701,3205036_ETE_1,ETE Vila Esperança,77758937,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.76999998,0,0,3205036, ,RAN
-41.1451059999999,-20.3249999999999,702,3205069_ETE_1,ETE Venda Nova do Imigrante I,7776499,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador, ,0,0.85000002,0,0,3205069, ,RAN
-40.442760161,-20.3625687539999,703,3205101_ETE_3,ETE Parque Flamengo,7774262,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,3205101,RM Grande Vitória - ES,RAN
-40.422121115,-20.367984093,704,3205101_ETE_5,ETE Soteco,777425,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.94,0,0,3205101,RM Grande Vitória - ES,RAN
-40.498844617,-20.3934169899999,705,3205101_ETE_4,ETE Santo Agostinho,7774521,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.46000001,0,0,3205101,RM Grande Vitória - ES,SIM
-40.424584,-20.340633,706,3205101_ETE_2,ETE Marcílio de Noronha,7774271,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.85000002,0,0,3205101,RM Grande Vitória - ES,LAT
-40.409827906,-20.3649071519999,707,3205101_ETE_7,ETE Vila Betânia,777425,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.88999999,0,0,3205101,RM Grande Vitória - ES,LAG
-40.4753456289999,-20.396042,708,3205101_ETE_1,ETE Bom Pastor - Viana,7774263,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.85000002,0,0,3205101,RM Grande Vitória - ES,RAN
-40.3383071059999,-20.4400941649999,709,3205200_ETE_4,ETE Ulisses Guimariúes - Vila Velha,7774121,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.93000001,0,0,3205200,RM Grande Vitória - ES,RAN
-40.355075299,-20.447135246,710,3205200_ETE_2,ETE Jabaeté,7774123,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.61000001,0,0,3205200,RM Grande Vitória - ES,LAT
-40.350152024,-20.3686008129999,711,3205200_ETE_5,ETE Vale Encantado,7774142,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.74000001,0,0,3205200,RM Grande Vitória - ES,RAN
-40.326637805,-20.379361355,712,3205200_ETE_1,ETE Araças,77737,0,Ativa,Não,Sim,Lodos Ativados UNITANK, ,0,0.85000002,0,0,3205200,RM Grande Vitória - ES,LAT
-40.348153,-20.3091269999999,713,3205309_ETE_1,ETE Bairro Santa Tereza,1,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.88,0,0,3205309,RM Grande Vitória - ES,LAT
-40.3470859999999,-20.292567,714,3205309_ETE_3,ETE Grande Vitória,1,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.83999997,0,0,3205309,RM Grande Vitória - ES,LAT
-40.3201749999999,-20.2858039999999,715,3205309_ETE_4,ETE Mulembú,1,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.97000003,0,0,3205309,RM Grande Vitória - ES,LAT
-40.3201749999999,-20.2858039999999,716,3205309_ETE_5,ETE Mulembú II,1,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.83999997,0,0,3205309,RM Grande Vitória - ES,LAT
-49.429819,-16.746158,717,5200050_ETE_1,ETE Abadia de Goiás,8695249997,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.86000001,0,0,5200050,RM Goiânia - GO,LAG
-48.701612,-16.2212289999999,718,5200100_ETE_1,ETE Abadiânia,869699567,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.79000002,0,0,5200100,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,LAG
-50.36799,-17.41788,719,5200134_ETE_1,ETE Acreúna,86946293,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.89999998,0,0,5200134, ,LAG
-48.288509,-15.763613,720,5200258_ETE_1,ETE Águas Lindas de Goi,869696485,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.92000002,0,0,5200258,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,RAN
-48.9064499999999,-16.2844499999999,721,5201108_ETE_1,ETE Anápolis,86969879,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa Aerada + Lagoa de Maturação, ,0,0.85000002,0,0,5201108, ,LAG
-49.95115,-16.4584599999999,722,5201306_ETE_1,ETE Anicuns,86948781,0,Ativa,Não,Sim,Lagoas Facultativas em Série, ,0,0.88,0,0,5201306, ,LAG
-51.15423,-18.3030199999999,723,5201454_ETE_1,ETE Aparecida do Rio Doce,869182193,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.93000001,0,0,5201454, ,LAG
-50.64399,-15.09086,724,5202155_ETE_1,ETE Araguapaz,6952932,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.88999999,0,0,5202155, ,LAG
-51.058214,-14.8971979999999,725,5202502_ETE_1,ETE Aruanã - GO,6952622,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,5202502, ,LAG
-48.952797,-17.001022,726,5203302_ETE_1,ETE Bela Vista de Goiás,869629781,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.77999997,0,0,5203302,RM Goiânia - GO,LAG
-49.7475499999999,-18.20965,727,5203500_ETE_1,ETE Bom Jesus de Goiás,86941671,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.88,0,0,5203500, ,LAG
-51.16655,-15.22685,728,5203807_ETE_1,ETE Britânia,6954221,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.82999998,0,0,5203807, ,RAN
-49.48529,-18.48943,729,5204250_ETE_1,ETE Cachoeira Dourada,8695334,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa + Lagoa de Maturação, ,0,0.88999999,0,0,5204250, ,LAG
-51.1129599999999,-18.5672299999999,730,5204300_ETE_1,ETE Caçu,869181571,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.80000001,0,0,5204300, ,LAG
-51.7972799999999,-16.94882,731,5204409_ETE_1,ETE Caiapônia,69667,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.83999997,0,0,5204409, ,LAG
-48.6052501469999,-17.731974356,732,5204508_ETE_1,ETE Caldas Novas,869638321,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.80000001,0,0,5204508, ,RAN
-46.76352,-13.0536999999999,733,5204904_ETE_1,ETE Campos Belos,646369,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.79000002,0,0,5204904, ,LAG
-47.967969,-18.1873909999999,734,5205109_ETE_1,ETE Catalão,86993497,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.69999999,0,0,5205109, ,LAG
-49.57778,-15.2969399999999,735,5205406_ETE_1,ETE Ceres,64955,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.89999998,0,0,5205406, ,RAN
-52.682227,-18.3972279999999,736,5205471_ETE_1,ETE Chapadão do Céu,8691289,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.69999999,0,0,5205471, ,RAN
-47.9417299999999,-16.11421,737,5205497_ETE_1,ETE Cidade Ocidental,869685272,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.83999997,0,0,5205497,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,LAT
-48.5554099999999,-18.12242,738,5205901_ETE_1,ETE Corumbaíba,86963365,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.85000002,0,0,5205901, ,LAG
-47.5853799999999,-16.77465,739,5206206_ETE_1,ETE Cristalina,869997649,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.88,0,0,5206206,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,LAG
-49.9447,-17.35041,740,5207402_ETE_1,ETE Edéia,86946445,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.89999998,0,0,5207402, ,LAG
-47.31316,-15.60192,741,5208004_ETE_1,ETE Formosa,7684982,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.85000002,0,0,5208004,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,LAG
-49.09547,-15.3197,742,5208608_ETE_1,ETE Goianésia,6482642,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.60000002,0,0,5208608, ,LAG
-49.261290311,-16.6294546469999,743,5208707_ETE_4,ETE Dr. Hélio Seixo de Britto,86952931,0,Ativa,Não,Sim,Primário Quimicamente Assistido (floculação + decantação)/CEPT  (Chemically Enhanced Primary Treatment), ,0,0.50999999,0,0,5208707,RM Goiânia - GO,QBI
-49.167386,-16.719683,744,5208707_ETE_6,ETE Parque Atheneu,86952775,0,Ativa,Não,Sim,Lagoas Anaeróbias em Série + Lagoa Facultativa + Lagoa de Maturação, ,0,0.89999998,0,0,5208707,RM Goiânia - GO,LAG
-49.1963529999999,-16.688639,745,5208707_ETE_1,ETE Aruanã - Goiunia,86952791,0,Ativa,Não,Sim,Lagoa Facultativa Aerada + Lagoa de Maturação, ,0,0.86000001,0,0,5208707,RM Goiânia - GO,LAG
-49.372036,-16.7983189999999,746,5208707_ETE_3,ETE Campos Dourados,8695249972,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico + Decantador, ,0,0.81,0,0,5208707,RM Goiânia - GO,RAN
-49.389969,-16.669886,747,5208707_ETE_5,ETE Jardim do Cerrado,869529293,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico + Decantador, ,0,0.91000003,0,0,5208707,RM Goiânia - GO,RAN
-49.294639,-16.5988419999999,748,5208707_ETE_7,ETE Samambaia - Goiânia,86952935,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.79000002,0,0,5208707,RM Goiânia - GO,LAG
-49.388097,-16.716422,749,5208707_ETE_2,ETE Buena Vista - Goiânia,869529283,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico + Decantador, ,0,0.80000001,0,0,5208707,RM Goiânia - GO,RAN
-49.406347,-16.4916939999999,750,5208806_ETE_1,ETE Goianira,869529561,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.93000001,0,0,5208806,RM Goiânia - GO,LAG
-50.1647599999999,-15.9326399999999,751,5208905_ETE_1,ETE Goiás,695496,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa + Lagoas de Maturação em Série, ,0,0.85000002,0,0,5208905, ,LAG
-49.3413199999999,-18.0719399999999,752,5209101_ETE_1,ETE Goiatuba,86958673,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,5209101, ,LAG
-49.5377779999999,-16.814297,753,5209200_ETE_1,ETE Guapó,8694787,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,5209200,RM Goiânia - GO,LAG
-49.47795,-16.3653199999999,754,5210000_ETE_1,ETE Inhumas,869529913,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.87,0,0,5210000,RM Goiânia - GO,LAG
-51.1454699999999,-16.45681,755,5210208_ETE_1,ETE Iporá,69643,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.91000003,0,0,5210208, ,RAN
-49.79069,-15.99123,756,5210406_ETE_1,ETE Itaberaí,649891,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.85000002,0,0,5210406, ,LAG
-49.9177099999999,-15.57645,757,5211206_ETE_1,ETE Itapuranga,649825,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.81,0,0,5211206, ,LAG
-49.5850599999999,-16.19576,758,5211404_ETE_1,ETE Itauçu,8695299952,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.91000003,0,0,5211404, ,LAG
-37.6640159999999,-10.935513,759,2803500_ETE_1,ETE Lagarto,77142798,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.61000001,0,0,2803500, ,LAG
-49.1993399999999,-18.45021,760,5211503_ETE_1,ETE Itumbiara,86957391,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.85000002,0,0,5211503, ,RAN
-49.31506,-15.74558,761,5211800_ETE_1,ETE Jaraguá,649971,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.97000003,0,0,5211800, ,LAG
-51.7056274409999,-17.8814086909999,762,5211909_ETE_1,ETE Jataí,86918541,0,Ativa,Não,Sim,Lagoa Anaeróbia, ,0,0.73000002,0,0,5211909, ,LAG
-49.6091099999999,-17.80225,763,5212105_ETE_1,ETE Joviánia,86947499,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.94,0,0,5212105, ,LAG
-50.86889,-15.8427399999999,764,5212204_ETE_1,ETE Jussara - GO,69542981,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.91000003,0,0,5212204, ,LAG
-51.3908299999999,-19.18691,765,5212253_ETE_1,ETE Lagoa Santa - GO,86912175,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.86000001,0,0,5212253, ,LAG
-47.9465499999999,-16.27613,766,5212501_ETE_1,ETE Luziania,86968297,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.67000002,0,0,5212501,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,LAG
-49.18375,-14.02374,767,5212808_ETE_1,ETE Mara Rosa,694849,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.55000001,0,0,5212808, ,LAG
-48.1767399999999,-15.06161,768,5213053_ETE_1,ETE Mimoso de Goiás,648592,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.89999998,0,0,5213053,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,LAG
-48.200545,-13.520002,769,5213087_ETE_1,ETE Minaçu,647361,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa Aerada + Lagoa de Maturação, ,0,0.88,0,0,5213087, ,LAG
-48.2044299999999,-13.5308499999999,770,5213087_ETE_2,ETE Vila de Furnas,647361,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.91000003,0,0,5213087, ,LAT
-51.39741,-15.9954099999999,771,5213707_ETE_1,ETE Montes Claros de Goiás,69561743,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,5213707, ,LAG
-51.16955,-17.43378,772,5213756_ETE_1,ETE Montividiu,8694494171,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.77999997,0,0,5213756, ,LAG
-49.0957099999999,-17.75478,773,5213806_ETE_1,ETE Morrinhos,869622963,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.83999997,0,0,5213806, ,LAG
-48.40435,-14.4522299999999,774,5214606_ETE_1,ETE Niquelândia,647829,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.87,0,0,5214606, ,LAG
-48.0642779999999,-16.051028,775,5215231_ETE_1,ETE Boa Vista,86969265,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.81999999,0,0,5215231,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,LAG
-48.06283,-16.1078199999999,776,5215231_ETE_2,ETE Lago Azul - Novo Gama,8696924,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.89999998,0,0,5215231,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,LAG
-48.28819,-15.1477899999999,777,5215603_ETE_1,ETE Padre Bernardo,648541,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.89999998,0,0,5215603,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,LAG
-49.94406,-16.81713,778,5215702_ETE_1,ETE Palmeiras de Goiás,869468845,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.85000002,0,0,5215702, ,LAG
-50.41687,-16.9589399999999,779,5216403_ETE_1,ETE Paraúna,869469185,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.87,0,0,5216403, ,LAG
-49.34014,-16.0923999999999,780,5216809_ETE_1,ETE Petrolina de Goiás,6499672,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.79000002,0,0,5216809, ,RAN
-49.0133099999999,-17.30053,781,5217104_ETE_1,ETE Piracanjuba,86962968,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.87,0,0,5217104, ,LAG
-48.9687,-15.85045,782,5217302_ETE_1,ETE Pirenópolis,649985,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,5217302,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,SIM
-48.2922399999999,-17.3094199999999,783,5217401_ETE_1,ETE Pires do Rio,86965831,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.89999998,0,0,5217401, ,LAG
-47.63472,-15.46203,784,5217609_ETE_1,ETE Planaltina - GO,648998,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.77999997,0,0,5217609,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,RAN
-49.4391899999999,-17.54342,785,5217708_ETE_1,ETE Pontalina,869523465,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,5217708, ,LAG
-46.37262,-14.10705,786,5218300_ETE_1,ETE Posse,6466485,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.93000001,0,0,5218300, ,RAN
-50.4676699999999,-18.46896,787,5218508_ETE_1,ETE Quirinópolis,869196215,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.75999999,0,0,5218508, ,RAN
-50.91266,-17.82965,788,5218805_ETE_1,ETE Sapo I,869442491,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,5218805, ,LAG
-49.8122,-15.1555299999999,789,5218904_ETE_1,ETE Rubiataba,649262,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.88999999,0,0,5218904, ,LAG
-50.54621,-17.8116499999999,790,5219308_ETE_1,ETE Santa Helena de Goiás,869442251,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa + Lagoas de Maturação em Série,Ribeirão Campo Alegre,0,0.76999998,0,0,5219308, ,RAN
-48.25996,-15.982788,791,5219753_ETE_1,ETE Santo Antônio do Descoberto,86969433,0,Ativa,Não,Sim,Lagoas Facultativas Aeradas em Série + Lagoa de Maturação, ,0,0.89999998,0,0,5219753,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - GO,LAG
-50.41086,-16.80988,792,5220058_ETE_1,ETE São João da Paraúna,6956683,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.74000001,0,0,5220058, ,RAN
-50.4054,-16.52856,793,5220108_ETE_1,ETE São Luís de Montes Belos,695662,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.81999999,0,0,5220108, ,LAG
-50.18333,-13.26564,794,5220207_ETE_1,ETE São Miguel do Araguaia,666993,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,5220207, ,LAG
